customer_id,company_name,segment,region,country,join_date,contract_type,payment_method,paperless_billing,tenure_months,monthly_charges,total_charges,support_tickets,satisfaction_score,churn
CUST-0811,Olga Solutions,Startup,North America,United States,2024-01-24,Month-to-Month,Automated ACH,1,32,303.1,9520.97,2,5,0
CUST-0812,Mei Ventures,Startup,North America,United States,2025-11-14,Two-Year,Credit Card,1,10,255.52,2491.32,3,3,0
CUST-0813,Feng Capital,Enterprise,North America,United States,2024-12-13,One-Year,Credit Card,1,21,1976.58,40820.4,3,2,1
CUST-0814,Ingrid Ventures,Startup,North America,United States,2025-12-20,Two-Year,Credit Card,1,9,251.37,2165.71,5,3,0
CUST-0815,Umar Systems,SMB,North America,United States,2025-08-05,Month-to-Month,Automated ACH,0,13,441.5,5669.13,0,4,0
CUST-0816,Xavier Enterprises,Startup,APAC,Japan,2024-11-12,Month-to-Month,Credit Card,1,22,222.83,4707.07,4,4,1
CUST-0817,Beatrice Dynamics,Mid-Market,North America,Canada,2025-11-02,One-Year,Bank Wire,1,10,1269.63,12899.09,3,4,0
CUST-0818,Alexander Solutions,Startup,North America,Canada,2025-04-06,Month-to-Month,Credit Card,1,17,278.89,4516.39,0,2,1
CUST-0819,Rania Capital,Enterprise,EMEA,United Kingdom,2025-05-06,One-Year,Credit Card,0,16,2073.24,34513.21,2,1,0
CUST-0820,Evelyn Dynamics,Mid-Market,North America,Canada,2025-01-06,Month-to-Month,Bank Wire,1,20,1024.25,19584.67,1,4,0
CUST-0821,Julian Systems,Mid-Market,North America,Canada,2023-09-16,One-Year,Bank Wire,1,36,1166.99,41351.64,1,3,0
CUST-0822,Liam Technologies,Enterprise,EMEA,Germany,2024-11-10,One-Year,Credit Card,1,22,2177.93,47166.11,1,4,0
CUST-0823,Gabriella Ventures,Enterprise,APAC,Australia,2025-11-06,One-Year,Automated ACH,1,10,2182.08,21452.35,2,3,0
CUST-0824,Tara Systems,Mid-Market,LATAM,Chile,2024-04-20,Month-to-Month,Credit Card,1,29,1034.38,28623.73,4,4,1
CUST-0825,Hassan Technologies,Mid-Market,EMEA,Germany,2024-05-24,Month-to-Month,Credit Card,0,28,1121.23,30865.49,2,3,1
CUST-0826,Yuki Media,SMB,North America,United States,2023-10-03,Month-to-Month,Bank Wire,1,36,436.7,15116.23,1,3,0
CUST-0827,Julian Solutions,Enterprise,North America,Canada,2024-03-31,Month-to-Month,Bank Wire,1,30,1334.94,39095.05,1,4,1
CUST-0828,Feng Capital,Enterprise,APAC,Singapore,2024-06-29,Month-to-Month,Bank Wire,1,27,3030.9,84546.66,3,3,1
CUST-0829,Evelyn Media,Mid-Market,EMEA,United Kingdom,2026-04-14,Month-to-Month,Bank Wire,1,5,1066.01,5415.82,0,4,1
CUST-0830,Rania Systems,Enterprise,APAC,Japan,2026-01-16,One-Year,Bank Wire,1,8,2266.73,17905.82,5,5,0
CUST-0831,Umar Media,Startup,LATAM,Brazil,2024-10-03,One-Year,Bank Wire,1,23,371.64,8795.25,3,4,1
CUST-0832,Kavita Ventures,Startup,North America,Canada,2025-10-06,Two-Year,Automated ACH,1,11,261.7,2758.2,3,3,0
CUST-0833,Patrick Systems,SMB,North America,Canada,2025-03-06,One-Year,Bank Wire,1,18,359.7,6266.76,0,5,0
CUST-0834,Xavier Capital,SMB,EMEA,Netherlands,2025-07-09,Month-to-Month,Credit Card,1,14,314.37,4529.09,0,4,1
CUST-0835,Vivienne Technologies,Mid-Market,North America,United States,2023-09-26,Month-to-Month,Bank Wire,0,36,881.57,31963.02,0,5,0
CUST-0836,Liam Health,SMB,EMEA,Germany,2026-05-11,Month-to-Month,Bank Wire,1,4,567.0,2260.12,3,2,1
CUST-0837,Umar Capital,Mid-Market,North America,Canada,2023-09-22,One-Year,Bank Wire,1,36,1088.25,37921.63,2,5,0
CUST-0838,Hassan Health,Startup,EMEA,France,2025-10-13,Two-Year,Credit Card,1,11,278.24,3148.14,2,3,0
CUST-0839,Hassan Enterprises,Enterprise,North America,Canada,2025-03-20,Month-to-Month,Credit Card,1,18,1709.5,31525.54,1,5,1
CUST-0840,Zara Health,Startup,North America,United States,2025-07-30,One-Year,Credit Card,1,13,218.6,2918.55,1,2,0
CUST-0841,Julian Capital,Startup,APAC,South Korea,2023-09-15,One-Year,Bank Wire,1,36,285.28,10772.57,1,3,0
CUST-0842,Evelyn Media,Mid-Market,North America,United States,2024-02-14,One-Year,Credit Card,1,31,802.91,25672.75,3,4,0
CUST-0843,Kavita Enterprises,Mid-Market,North America,United States,2026-02-27,Month-to-Month,Credit Card,0,6,824.66,4715.46,4,2,1
CUST-0844,Evelyn Systems,Startup,APAC,Australia,2026-07-19,One-Year,Credit Card,1,2,264.08,513.66,1,4,0
CUST-0845,Nathan Media,Mid-Market,APAC,Australia,2023-10-03,One-Year,Bank Wire,1,36,1065.13,40174.65,4,1,0
CUST-0846,Kavita Systems,Startup,EMEA,Netherlands,2025-03-20,Two-Year,Bank Wire,1,18,209.79,3766.7,2,4,0
CUST-0847,Kavita Systems,Startup,LATAM,Chile,2025-12-19,Month-to-Month,Credit Card,1,9,278.99,2592.88,2,4,0
CUST-0848,Umar Solutions,Enterprise,North America,United States,2023-09-21,Month-to-Month,Bank Wire,1,36,2359.7,81296.21,2,4,0
CUST-0849,Beatrice Capital,Mid-Market,EMEA,Germany,2026-06-06,Month-to-Month,Automated ACH,1,3,1342.95,3995.98,3,2,1
CUST-0850,Yuki Enterprises,Enterprise,North America,United States,2025-04-19,Month-to-Month,Automated ACH,1,17,2040.11,33498.46,4,3,1
CUST-0851,Tara Health,Mid-Market,EMEA,Netherlands,2025-05-25,Two-Year,Credit Card,0,16,1239.21,20035.25,4,3,0
CUST-0852,Hassan Dynamics,Mid-Market,North America,Canada,2026-01-02,Month-to-Month,Bank Wire,1,8,1057.05,8810.64,4,4,0
CUST-0853,Liam Health,Mid-Market,North America,United States,2023-09-28,Two-Year,Credit Card,1,36,1078.48,40420.35,1,3,0
CUST-0854,Feng Systems,Mid-Market,North America,United States,2023-09-28,Month-to-Month,Credit Card,1,36,1223.37,45874.74,3,4,0
CUST-0855,Xavier Ventures,Startup,APAC,South Korea,2025-11-04,Month-to-Month,Bank Wire,1,10,257.45,2575.63,0,5,1
CUST-0856,Zara Capital,Mid-Market,North America,United States,2024-05-14,Month-to-Month,Bank Wire,1,28,1249.24,35593.02,2,5,1
CUST-0857,Olga Media,Startup,North America,Canada,2025-12-09,Month-to-Month,Bank Wire,1,9,237.18,2057.02,2,4,1
CUST-0858,William Solutions,Enterprise,EMEA,United Kingdom,2025-08-02,Month-to-Month,Automated ACH,1,13,1793.26,24059.37,2,2,1
CUST-0859,Feng Logistics,Enterprise,APAC,Japan,2025-07-21,One-Year,Bank Wire,1,14,2635.4,37868.13,1,4,0
CUST-0860,William Health,Enterprise,North America,Canada,2023-09-11,Month-to-Month,Credit Card,1,36,2276.96,83583.27,4,3,1
CUST-0861,Vivienne Dynamics,Mid-Market,EMEA,United Kingdom,2024-11-17,Month-to-Month,Credit Card,1,22,710.82,15446.31,2,3,0
CUST-0862,Gabriella Ventures,Enterprise,North America,United States,2026-02-19,Month-to-Month,Automated ACH,1,7,2227.46,15112.22,1,4,0
CUST-0863,William Enterprises,SMB,North America,United States,2024-01-10,Month-to-Month,Bank Wire,1,32,427.41,13140.54,1,5,0
CUST-0864,Kavita Capital,SMB,EMEA,Germany,2024-12-09,Month-to-Month,Credit Card,1,21,574.16,11582.16,3,5,0
CUST-0865,Kavita Logistics,Enterprise,North America,Canada,2025-08-17,Month-to-Month,Bank Wire,1,13,2899.36,38256.85,3,5,1
CUST-0866,Liam Technologies,Mid-Market,North America,United States,2024-12-02,One-Year,Automated ACH,1,21,1243.04,26198.29,1,5,0
CUST-0867,Tara Logistics,SMB,North America,United States,2023-11-12,One-Year,Credit Card,0,34,422.35,14638.08,4,4,0
CUST-0868,Kavita Logistics,Startup,EMEA,France,2024-01-10,One-Year,Bank Wire,1,32,307.61,9927.23,0,4,0
CUST-0869,Mei Dynamics,Mid-Market,EMEA,Germany,2025-06-02,Two-Year,Bank Wire,1,15,843.23,13150.31,1,3,0
CUST-0870,Julian Ventures,SMB,APAC,Singapore,2024-09-26,Month-to-Month,Credit Card,1,24,446.73,10588.3,1,4,1
CUST-0871,Vivienne Technologies,SMB,North America,Canada,2024-09-17,Month-to-Month,Bank Wire,1,24,506.97,11607.11,2,4,1
CUST-0872,Nathan Health,SMB,APAC,Singapore,2024-02-20,Month-to-Month,Bank Wire,1,31,468.47,15129.15,1,3,0
CUST-0873,Hassan Ventures,Mid-Market,EMEA,Netherlands,2024-07-24,Month-to-Month,Bank Wire,0,26,1562.89,38887.77,2,3,0
CUST-0874,Gabriella Technologies,Startup,EMEA,Germany,2024-05-26,Month-to-Month,Credit Card,0,28,210.72,6154.94,1,3,0
CUST-0875,Hassan Dynamics,Mid-Market,North America,Canada,2023-10-10,Month-to-Month,Credit Card,1,35,1191.53,40882.41,0,3,0
CUST-0876,Tara Solutions,Mid-Market,LATAM,Brazil,2023-09-08,One-Year,Automated ACH,1,36,1351.76,48068.29,1,4,0
CUST-0877,Patrick Solutions,SMB,North America,Canada,2025-06-29,One-Year,Automated ACH,1,14,385.02,5165.63,1,3,0
CUST-0878,Julian Systems,Mid-Market,EMEA,Germany,2024-12-12,Month-to-Month,Bank Wire,1,21,1104.3,23145.88,1,4,1
CUST-0879,Kavita Logistics,Enterprise,EMEA,Germany,2024-02-24,Month-to-Month,Automated ACH,1,31,2225.21,68114.12,2,3,0
CUST-0880,Mei Media,Mid-Market,LATAM,Chile,2025-09-07,Month-to-Month,Automated ACH,1,12,927.6,11559.75,2,5,1
CUST-0881,Dmitri Media,Enterprise,LATAM,Brazil,2024-06-16,Two-Year,Automated ACH,1,27,2137.22,56831.16,2,3,0
CUST-0882,Xavier Solutions,SMB,EMEA,France,2024-10-07,Month-to-Month,Credit Card,1,23,520.59,11946.9,3,5,1
CUST-0883,Liam Technologies,Mid-Market,EMEA,Germany,2026-05-06,Two-Year,Bank Wire,1,4,834.06,3362.38,2,3,0
CUST-0884,William Logistics,SMB,North America,United States,2025-10-10,Month-to-Month,Credit Card,0,11,573.72,6322.62,2,5,0
CUST-0885,Gabriella Media,Mid-Market,North America,Canada,2025-02-15,One-Year,Credit Card,0,19,894.15,17135.09,0,4,0
CUST-0886,Yuki Media,Enterprise,APAC,Japan,2023-09-15,One-Year,Bank Wire,1,36,2465.09,90950.55,2,3,0
CUST-0887,Yuki Media,Startup,EMEA,United Kingdom,2025-05-10,Month-to-Month,Bank Wire,1,16,183.61,2945.09,2,5,1
CUST-0888,Vivienne Health,Enterprise,APAC,Singapore,2024-11-21,One-Year,Bank Wire,1,22,2585.67,59435.93,3,4,0
CUST-0889,Olga Systems,Mid-Market,APAC,Singapore,2025-07-31,Month-to-Month,Automated ACH,1,13,1005.64,13599.22,2,2,1
CUST-0890,Nathan Solutions,Startup,EMEA,United Kingdom,2025-03-21,Month-to-Month,Bank Wire,1,18,311.65,5365.26,3,4,1
CUST-0891,Alexander Systems,SMB,North America,Canada,2023-09-30,Month-to-Month,Bank Wire,0,36,413.02,15114.53,3,5,1
CUST-0892,Beatrice Enterprises,Mid-Market,North America,United States,2025-09-06,Two-Year,Automated ACH,0,12,1171.37,14018.81,3,4,0
CUST-0893,Kavita Systems,SMB,North America,Canada,2025-05-15,Two-Year,Automated ACH,0,16,481.84,7836.71,3,3,1
CUST-0894,Mei Systems,Startup,North America,Canada,2023-09-08,Month-to-Month,Credit Card,1,36,263.58,9702.59,2,3,0
CUST-0895,Evelyn Technologies,Startup,EMEA,France,2025-04-01,One-Year,Bank Wire,1,17,242.9,4194.9,1,4,0
CUST-0896,Patrick Dynamics,Enterprise,North America,United States,2023-09-13,Two-Year,Automated ACH,1,36,2341.85,83128.04,1,3,0
CUST-0897,Beatrice Capital,SMB,EMEA,Germany,2024-01-19,One-Year,Automated ACH,1,32,417.33,13940.94,1,4,0
CUST-0898,Patrick Enterprises,SMB,APAC,Australia,2025-10-30,Month-to-Month,Credit Card,1,10,484.11,5013.83,1,4,0
CUST-0899,Rania Technologies,Mid-Market,North America,United States,2024-10-06,Two-Year,Automated ACH,1,23,982.35,23489.7,2,3,0
CUST-0900,Dmitri Solutions,Mid-Market,EMEA,Germany,2025-03-21,One-Year,Credit Card,1,18,1390.42,24864.61,3,3,0
CUST-0901,Xavier Technologies,Startup,North America,Canada,2025-04-01,Month-to-Month,Credit Card,1,17,289.64,5146.2,0,4,0
CUST-0902,William Enterprises,Enterprise,EMEA,Netherlands,2025-07-02,Month-to-Month,Bank Wire,1,14,2313.08,33755.67,3,4,0
CUST-0903,Carlos Capital,SMB,North America,Canada,2024-12-01,One-Year,Automated ACH,1,21,349.59,7138.44,4,4,0
CUST-0904,Dmitri Health,Mid-Market,North America,United States,2023-09-15,Two-Year,Credit Card,1,36,1098.48,39022.24,1,5,0
CUST-0905,Kavita Media,Mid-Market,EMEA,United Kingdom,2025-04-07,One-Year,Automated ACH,0,17,993.56,16585.89,2,5,0
CUST-0906,Liam Logistics,Enterprise,EMEA,Germany,2025-04-25,One-Year,Credit Card,1,17,2005.55,35604.35,3,3,0
CUST-0907,Hassan Solutions,SMB,EMEA,Germany,2025-02-20,One-Year,Automated ACH,0,19,438.36,7941.0,4,4,0
CUST-0908,Kavita Health,Mid-Market,EMEA,United Kingdom,2023-09-11,One-Year,Credit Card,1,36,894.48,31529.87,2,2,0
CUST-0909,Mei Technologies,Enterprise,LATAM,Mexico,2025-03-04,Month-to-Month,Credit Card,1,18,1415.14,25983.01,3,2,1
CUST-0910,Beatrice Logistics,Mid-Market,APAC,South Korea,2026-03-30,Two-Year,Bank Wire,1,5,1334.15,6598.9,1,4,0
CUST-0911,Nathan Solutions,Mid-Market,LATAM,Mexico,2025-03-10,One-Year,Bank Wire,0,18,1066.01,19574.07,4,5,0
CUST-0912,Siddharth Media,SMB,North America,Canada,2023-09-15,Two-Year,Bank Wire,0,36,333.49,11770.42,2,4,0
CUST-0913,Vivienne Logistics,SMB,EMEA,Netherlands,2023-09-24,Two-Year,Bank Wire,1,36,518.24,18088.83,3,5,0
CUST-0914,Vivienne Technologies,SMB,North America,United States,2023-09-29,Month-to-Month,Automated ACH,1,36,375.14,13056.97,1,5,1
CUST-0915,Beatrice Enterprises,Enterprise,North America,Canada,2026-02-18,Month-to-Month,Credit Card,1,7,2055.19,14291.12,5,4,1
CUST-0916,Evelyn Media,Mid-Market,North America,United States,2024-12-11,Month-to-Month,Credit Card,1,21,1205.59,25938.17,1,3,0
CUST-0917,Zara Enterprises,Mid-Market,APAC,South Korea,2023-09-13,Month-to-Month,Bank Wire,1,36,1197.31,41474.08,1,4,0
CUST-0918,Vivienne Dynamics,Mid-Market,North America,Canada,2024-04-07,Month-to-Month,Credit Card,1,29,929.61,28306.5,3,3,1
CUST-0919,Xavier Media,Enterprise,North America,United States,2026-07-17,One-Year,Automated ACH,1,2,2253.54,4464.41,1,3,0
CUST-0920,Xavier Technologies,Enterprise,North America,Canada,2025-01-07,One-Year,Automated ACH,1,20,2760.2,56603.47,2,3,0
CUST-0921,Gabriella Enterprises,Enterprise,North America,United States,2025-07-10,One-Year,Bank Wire,1,14,2557.45,34752.48,2,3,0
CUST-0922,Feng Enterprises,Enterprise,EMEA,United Kingdom,2023-09-30,One-Year,Bank Wire,1,36,1732.9,61904.36,1,3,0
CUST-0923,William Technologies,Startup,North America,United States,2026-01-04,Two-Year,Bank Wire,1,8,195.65,1508.83,1,5,0
CUST-0924,Patrick Capital,SMB,EMEA,France,2025-04-09,Month-to-Month,Bank Wire,1,17,422.21,6988.87,0,2,1
CUST-0925,Gabriella Logistics,Startup,North America,United States,2023-09-14,One-Year,Credit Card,1,36,198.89,7324.08,3,3,0
CUST-0926,Nathan Enterprises,Mid-Market,EMEA,France,2024-02-25,Month-to-Month,Bank Wire,1,31,698.52,21492.46,1,2,1
CUST-0927,Xavier Logistics,SMB,EMEA,United Kingdom,2024-11-18,Two-Year,Credit Card,1,22,380.93,8273.31,4,4,0
CUST-0928,William Dynamics,SMB,EMEA,Netherlands,2026-04-10,Two-Year,Credit Card,1,5,375.35,1896.19,3,5,0
CUST-0929,Carlos Health,SMB,North America,United States,2025-03-13,Month-to-Month,Credit Card,1,18,552.76,9784.04,0,4,1
CUST-0930,Ingrid Logistics,Mid-Market,APAC,Singapore,2025-12-18,Month-to-Month,Automated ACH,1,9,1382.08,11947.39,2,4,1
CUST-0931,Dmitri Logistics,SMB,EMEA,France,2025-07-29,One-Year,Credit Card,1,13,231.03,3113.13,1,4,0
CUST-0932,Siddharth Health,Enterprise,EMEA,United Kingdom,2023-10-09,Month-to-Month,Bank Wire,1,35,1510.81,55353.06,1,4,0
CUST-0933,Siddharth Dynamics,Mid-Market,EMEA,Netherlands,2025-09-18,Month-to-Month,Credit Card,1,12,1214.63,14805.22,2,4,0
CUST-0934,Evelyn Media,Enterprise,EMEA,France,2025-07-31,One-Year,Bank Wire,1,13,2524.84,33407.87,1,3,0
CUST-0935,Nathan Solutions,SMB,North America,Canada,2025-06-08,Month-to-Month,Automated ACH,1,15,186.39,2856.93,1,5,0
CUST-0936,Hassan Health,Startup,EMEA,United Kingdom,2026-03-08,One-Year,Automated ACH,1,6,213.19,1224.99,3,3,0
CUST-0937,Hassan Enterprises,Enterprise,North America,United States,2024-02-21,One-Year,Credit Card,0,31,2144.64,69556.5,6,4,0
CUST-0938,Nathan Dynamics,Mid-Market,LATAM,Brazil,2024-02-14,One-Year,Credit Card,1,31,1088.26,32469.92,4,4,0
CUST-0939,Alexander Systems,SMB,North America,United States,2025-01-03,One-Year,Bank Wire,0,20,447.15,9087.14,2,3,0
CUST-0940,Rania Systems,Startup,North America,Canada,2026-01-29,Two-Year,Automated ACH,0,7,259.94,1760.41,2,4,1
CUST-0941,Liam Logistics,Mid-Market,EMEA,United Kingdom,2025-05-13,Month-to-Month,Automated ACH,1,16,1307.41,21293.13,4,1,1
CUST-0942,Siddharth Enterprises,Mid-Market,North America,Canada,2026-05-14,Month-to-Month,Credit Card,1,4,854.03,3560.64,2,4,1
CUST-0943,Vivienne Dynamics,Startup,APAC,Japan,2026-01-31,Two-Year,Bank Wire,1,7,272.15,1897.5,2,3,0
CUST-0944,Julian Capital,Startup,North America,Canada,2023-09-28,Month-to-Month,Bank Wire,1,36,173.49,6056.74,1,4,0
CUST-0945,Rania Dynamics,Enterprise,APAC,South Korea,2023-09-18,Month-to-Month,Automated ACH,1,36,2503.92,89876.99,3,4,1
CUST-0946,Liam Health,Mid-Market,North America,United States,2024-11-18,Month-to-Month,Credit Card,0,22,778.75,16553.14,3,4,0
CUST-0947,Liam Media,Enterprise,North America,United States,2023-09-24,Month-to-Month,Bank Wire,1,36,1579.01,59123.81,1,4,1
CUST-0948,Feng Ventures,Startup,LATAM,Chile,2025-08-20,Month-to-Month,Credit Card,1,13,234.18,3109.59,1,4,1
CUST-0949,Kavita Media,Enterprise,EMEA,Netherlands,2026-01-17,One-Year,Bank Wire,1,8,2042.74,15547.13,2,4,0
CUST-0950,William Ventures,Mid-Market,North America,Canada,2025-11-02,One-Year,Credit Card,1,10,1456.1,14540.51,3,4,1
CUST-0951,Zara Media,SMB,North America,United States,2023-09-28,Month-to-Month,Automated ACH,0,36,502.79,18995.07,1,4,0
CUST-0952,Hassan Media,SMB,North America,United States,2025-02-08,One-Year,Bank Wire,0,19,474.23,9126.52,4,5,0
CUST-0953,Evelyn Ventures,Enterprise,North America,Canada,2026-08-12,Two-Year,Credit Card,1,1,1914.88,1836.55,1,3,0
CUST-0954,Beatrice Media,SMB,North America,Canada,2025-06-17,Month-to-Month,Credit Card,1,15,469.99,6998.44,2,4,0
CUST-0955,Beatrice Health,Mid-Market,North America,Canada,2025-01-14,One-Year,Bank Wire,0,20,1046.88,20271.26,2,4,0
CUST-0956,Alexander Technologies,Mid-Market,EMEA,France,2025-01-10,Month-to-Month,Credit Card,1,20,879.92,17162.42,3,3,1
CUST-0957,Patrick Capital,Enterprise,North America,United States,2025-10-22,One-Year,Automated ACH,1,11,2387.37,25894.91,0,3,0
CUST-0958,Liam Systems,Mid-Market,EMEA,France,2025-03-18,Month-to-Month,Bank Wire,0,18,1192.35,20669.24,3,4,0
CUST-0959,Yuki Systems,Enterprise,North America,United States,2023-12-18,Two-Year,Bank Wire,1,33,1740.79,56543.58,2,4,0
CUST-0960,Yuki Solutions,Mid-Market,LATAM,Brazil,2024-02-26,Month-to-Month,Bank Wire,1,31,1311.84,39660.63,1,5,0
CUST-0961,Zara Dynamics,Mid-Market,LATAM,Mexico,2024-08-06,Month-to-Month,Credit Card,1,25,1307.58,32767.18,4,4,1
CUST-0962,Rania Technologies,SMB,North America,Canada,2025-06-20,Month-to-Month,Automated ACH,1,15,546.97,8592.19,0,3,1
CUST-0963,Gabriella Media,Enterprise,EMEA,United Kingdom,2023-09-09,One-Year,Credit Card,1,36,2258.33,82171.56,2,3,0
CUST-0964,Gabriella Logistics,SMB,North America,United States,2024-01-01,Two-Year,Automated ACH,1,33,476.89,16064.32,4,2,0
CUST-0965,Rania Health,Mid-Market,North America,United States,2026-02-11,One-Year,Bank Wire,1,7,910.99,6209.99,1,4,0
CUST-0966,Beatrice Logistics,Startup,LATAM,Mexico,2024-06-21,Two-Year,Bank Wire,0,27,262.95,7447.2,4,5,1
CUST-0967,Gabriella Dynamics,SMB,North America,Canada,2024-06-18,Month-to-Month,Automated ACH,0,27,469.45,12376.06,2,4,0
CUST-0968,Evelyn Media,Mid-Market,APAC,Australia,2025-10-21,One-Year,Bank Wire,1,11,1458.68,16415.29,2,5,0
CUST-0969,Ingrid Logistics,Mid-Market,North America,United States,2025-08-29,Two-Year,Credit Card,1,12,1057.36,12927.01,2,5,0
CUST-0970,Vivienne Health,SMB,APAC,Singapore,2024-12-19,Month-to-Month,Bank Wire,1,21,341.78,7434.49,0,2,0
CUST-0971,Mei Logistics,Mid-Market,North America,Canada,2024-01-16,Month-to-Month,Bank Wire,1,32,1321.4,43817.0,1,5,0
CUST-0972,Gabriella Systems,SMB,EMEA,Germany,2023-11-02,Month-to-Month,Automated ACH,1,35,400.81,14291.19,4,3,1
CUST-0973,Gabriella Enterprises,Mid-Market,North America,Canada,2025-10-02,Two-Year,Bank Wire,1,11,928.93,10449.94,2,4,0
CUST-0974,Alexander Systems,Enterprise,North America,Canada,2024-06-29,One-Year,Credit Card,1,27,1632.24,42961.42,2,2,1
CUST-0975,Carlos Health,SMB,North America,United States,2026-02-19,Two-Year,Bank Wire,1,7,611.35,4210.29,2,5,0
CUST-0976,Xavier Enterprises,SMB,North America,Canada,2026-02-05,One-Year,Bank Wire,1,7,449.0,3062.48,1,4,0
CUST-0977,Siddharth Health,Enterprise,EMEA,United Kingdom,2023-10-02,Month-to-Month,Bank Wire,1,36,2007.96,74718.88,3,4,1
CUST-0978,Evelyn Technologies,Mid-Market,LATAM,Brazil,2025-07-12,Month-to-Month,Credit Card,1,14,988.12,14357.96,2,5,0
CUST-0979,Mei Enterprises,Mid-Market,EMEA,United Kingdom,2024-06-20,Month-to-Month,Credit Card,1,27,1600.93,45054.91,3,3,1
CUST-0980,Carlos Technologies,Mid-Market,EMEA,Germany,2023-09-23,One-Year,Credit Card,1,36,1106.07,40484.58,0,5,0
CUST-0981,Julian Systems,Startup,APAC,Australia,2024-03-23,Two-Year,Credit Card,0,30,292.71,9054.15,5,4,0
CUST-0982,Xavier Enterprises,SMB,APAC,Singapore,2025-06-20,Month-to-Month,Bank Wire,1,15,342.89,5290.22,2,2,1
CUST-0983,Patrick Enterprises,Startup,North America,Canada,2025-10-14,Month-to-Month,Bank Wire,1,11,236.46,2670.65,3,2,1
CUST-0984,Liam Capital,SMB,EMEA,Netherlands,2023-09-20,One-Year,Credit Card,1,36,575.16,21625.16,1,5,0
CUST-0985,Hassan Media,Mid-Market,North America,Canada,2023-09-18,One-Year,Automated ACH,1,36,853.59,30978.04,1,4,0
CUST-0986,Nathan Dynamics,SMB,EMEA,Germany,2025-05-18,Month-to-Month,Bank Wire,0,16,493.86,7793.03,1,5,1
CUST-0987,Patrick Logistics,Startup,LATAM,Brazil,2024-11-15,Two-Year,Automated ACH,1,22,233.48,5031.11,1,4,0
CUST-0988,Evelyn Dynamics,Mid-Market,LATAM,Mexico,2024-07-22,Month-to-Month,Bank Wire,0,26,773.05,20509.25,3,3,1
CUST-0989,Mei Technologies,Mid-Market,EMEA,Netherlands,2023-09-11,Month-to-Month,Credit Card,1,36,1311.62,47661.82,3,3,1
CUST-0990,Feng Technologies,Enterprise,North America,United States,2024-01-29,Month-to-Month,Automated ACH,1,32,2320.23,76218.02,1,2,1
CUST-0991,Patrick Logistics,Mid-Market,APAC,Australia,2025-12-28,Month-to-Month,Automated ACH,1,8,1086.68,8508.07,2,3,0
CUST-0992,Evelyn Technologies,SMB,APAC,Japan,2023-11-27,One-Year,Bank Wire,0,34,488.93,16922.68,1,4,0
CUST-0993,Olga Dynamics,Startup,EMEA,France,2025-04-09,Month-to-Month,Bank Wire,0,17,308.14,5118.85,3,3,1
CUST-0994,Carlos Dynamics,SMB,North America,United States,2025-05-13,One-Year,Bank Wire,1,16,506.91,8310.08,2,3,0
CUST-0995,Siddharth Systems,Mid-Market,APAC,South Korea,2026-03-31,One-Year,Automated ACH,1,5,1628.05,8387.18,1,4,0
CUST-0996,Vivienne Media,Enterprise,North America,United States,2025-05-14,One-Year,Automated ACH,1,16,2433.21,38083.46,0,4,0
CUST-0997,Siddharth Enterprises,SMB,North America,United States,2024-11-17,Month-to-Month,Bank Wire,0,22,411.14,8810.21,2,4,1
CUST-0998,Carlos Systems,Enterprise,EMEA,Netherlands,2024-11-16,Month-to-Month,Bank Wire,0,22,1925.36,43423.98,4,3,1
CUST-0999,Mei Dynamics,SMB,North America,Canada,2023-09-29,One-Year,Bank Wire,1,36,502.96,18543.75,1,4,1
CUST-1000,Dmitri Dynamics,Enterprise,APAC,Singapore,2025-03-31,Month-to-Month,Credit Card,0,17,1934.0,32187.95,2,4,0
CUST-1001,Evelyn Solutions,Startup,North America,United States,2025-01-18,Two-Year,Automated ACH,1,20,292.56,6008.5,1,5,0
CUST-1002,Feng Dynamics,Mid-Market,EMEA,France,2025-04-21,Month-to-Month,Bank Wire,0,17,1099.31,18559.14,2,4,0
CUST-1003,Xavier Media,Startup,North America,United States,2024-05-12,One-Year,Credit Card,1,28,276.68,7470.18,5,5,0
CUST-1004,Julian Dynamics,Mid-Market,APAC,Japan,2025-04-11,Month-to-Month,Automated ACH,1,17,1180.16,19621.58,3,5,1
CUST-1005,Liam Capital,SMB,North America,United States,2023-09-19,Month-to-Month,Credit Card,1,36,423.1,15805.31,2,4,1
CUST-1006,Vivienne Logistics,Mid-Market,LATAM,Chile,2025-01-14,Two-Year,Credit Card,0,20,1150.1,23961.51,2,3,0
CUST-1007,Evelyn Solutions,Mid-Market,North America,Canada,2024-09-06,Month-to-Month,Credit Card,0,24,1023.07,25759.87,3,2,0
CUST-1008,Beatrice Systems,SMB,LATAM,Brazil,2024-06-22,One-Year,Credit Card,1,27,326.69,8472.48,1,2,0
CUST-1009,Mei Logistics,Mid-Market,EMEA,United Kingdom,2023-12-18,One-Year,Bank Wire,1,33,1165.03,38581.0,3,5,1
CUST-1010,Olga Enterprises,Startup,North America,United States,2023-09-21,One-Year,Bank Wire,1,36,280.91,9927.98,2,4,0
CUST-1011,Umar Solutions,Enterprise,North America,Canada,2025-10-08,Month-to-Month,Bank Wire,1,11,2835.83,31631.52,3,2,1
CUST-1012,Kavita Systems,Enterprise,North America,Canada,2023-09-08,Month-to-Month,Credit Card,1,36,2752.95,94686.83,0,3,0
