transaction_id,customer_id,product_id,rep_id,transaction_date,quantity,unit_price,discount_pct,gross_amount,total_amount,total_cost,net_profit,payment_status,fulfillment_days,is_anomaly
TXN-10186,CUST-0722,PROD-05,REP-04,2024-09-30 10:57:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-10187,CUST-0329,PROD-09,REP-01,2024-09-30 10:51:30,3,1299.0,0.05,3897.0,3702.15,1170.0,2532.15,Completed,6,0
TXN-10188,CUST-0714,PROD-08,REP-01,2024-09-30 07:23:30,3,699.0,0.0,2097.0,2097.0,600.0,1497.0,Completed,2,0
TXN-10189,CUST-0467,PROD-05,REP-05,2024-09-30 12:26:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Completed,3,0
TXN-10190,CUST-1019,PROD-07,REP-03,2024-09-30 06:14:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,1,0
TXN-10191,CUST-0897,PROD-03,REP-06,2024-09-30 06:26:30,5,2199.0,0.0,10995.0,10995.0,3250.0,7745.0,Completed,4,0
TXN-10192,CUST-1037,PROD-09,REP-07,2024-09-30 09:54:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,2,0
TXN-10193,CUST-0186,PROD-05,REP-05,2024-09-30 03:40:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-10194,CUST-0789,PROD-12,REP-04,2024-09-30 03:33:30,3,899.0,0.1,2697.0,2427.3,840.0,1587.3,Completed,3,0
TXN-10195,CUST-0664,PROD-08,REP-01,2024-09-30 09:40:30,2,699.0,0.79,1398.0,293.58,400.0,-106.42,Completed,5,1
TXN-10196,CUST-1013,PROD-12,REP-01,2024-09-30 04:36:30,8,899.0,0.0,7192.0,7192.0,2240.0,4952.0,Completed,1,0
TXN-10197,CUST-0443,PROD-01,REP-01,2024-09-30 11:26:30,1,1499.0,0.15,1499.0,1274.15,450.0,824.15,Completed,4,0
TXN-10198,CUST-0899,PROD-09,REP-05,2024-09-30 08:28:30,2,1299.0,0.05,2598.0,2468.1,780.0,1688.1,Completed,2,0
TXN-10199,CUST-0819,PROD-12,REP-06,2024-09-30 09:12:30,1,899.0,0.1,899.0,809.1,280.0,529.1,Completed,1,0
TXN-10200,CUST-0884,PROD-06,REP-05,2024-10-01 12:51:30,4,1099.0,0.15,4396.0,3736.6,1240.0,2496.6,Completed,3,0
TXN-10201,CUST-0276,PROD-12,REP-08,2024-10-01 05:39:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,1,0
TXN-10202,CUST-0975,PROD-02,REP-05,2024-10-01 13:07:30,3,799.0,0.05,2397.0,2277.15,660.0,1617.15,Completed,2,0
TXN-10203,CUST-1135,PROD-08,REP-03,2024-10-01 12:19:30,1,699.0,0.1,699.0,629.1,200.0,429.1,Completed,1,0
TXN-10204,CUST-0894,PROD-03,REP-01,2024-10-01 08:06:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,6,0
TXN-10205,CUST-0303,PROD-11,REP-04,2024-10-01 06:05:30,1,299.0,0.15,299.0,254.15,90.0,164.15,Completed,1,0
TXN-10206,CUST-0057,PROD-07,REP-07,2024-10-01 05:32:30,2,1699.0,0.15,3398.0,2888.3,1000.0,1888.3,Processing,3,0
TXN-10207,CUST-0926,PROD-09,REP-06,2024-10-01 04:17:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,2,0
TXN-10208,CUST-1041,PROD-03,REP-06,2024-10-01 13:31:30,3,2199.0,0.2,6597.0,5277.6,1950.0,3327.6,Completed,1,0
TXN-10209,CUST-0109,PROD-10,REP-07,2024-10-01 01:14:30,1,449.0,0.2,449.0,359.2,150.0,209.2,Completed,3,0
TXN-10210,CUST-0331,PROD-04,REP-01,2024-10-01 09:01:30,5,499.0,0.1,2495.0,2245.5,600.0,1645.5,Processing,4,0
TXN-10211,CUST-1014,PROD-06,REP-01,2024-10-01 02:36:30,1,1099.0,0.15,1099.0,934.15,310.0,624.15,Completed,3,0
TXN-10212,CUST-0835,PROD-12,REP-05,2024-10-01 10:59:30,2,899.0,0.1,1798.0,1618.2,560.0,1058.2,Completed,5,0
TXN-10213,CUST-0364,PROD-05,REP-06,2024-10-01 04:57:30,2,599.0,0.0,1198.0,1198.0,360.0,838.0,Completed,6,0
TXN-10214,CUST-0168,PROD-08,REP-08,2024-10-01 03:57:30,3,699.0,0.05,2097.0,1992.15,600.0,1392.15,Completed,2,0
TXN-10215,CUST-1141,PROD-11,REP-04,2024-10-02 09:38:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Cancelled,2,0
TXN-10216,CUST-0010,PROD-07,REP-05,2024-10-02 08:35:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,6,0
TXN-10217,CUST-0143,PROD-04,REP-01,2024-10-02 06:29:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,4,0
TXN-10218,CUST-0317,PROD-10,REP-05,2024-10-02 05:41:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,3,0
TXN-10219,CUST-1040,PROD-08,REP-02,2024-10-02 12:46:30,1,699.0,0.88,699.0,83.88,200.0,-116.12,Completed,5,1
TXN-10220,CUST-0639,PROD-02,REP-06,2024-10-02 12:42:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,1,0
TXN-10221,CUST-0396,PROD-10,REP-01,2024-10-02 02:06:30,4,449.0,0.15,1796.0,1526.6,600.0,926.6,Refunded,3,0
TXN-10222,CUST-0797,PROD-02,REP-05,2024-10-02 09:28:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,3,0
TXN-10223,CUST-1006,PROD-07,REP-04,2024-10-02 02:50:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Processing,5,0
TXN-10224,CUST-0203,PROD-11,REP-03,2024-10-02 08:26:30,2,299.0,0.15,598.0,508.3,180.0,328.3,Completed,5,0
TXN-10225,CUST-1069,PROD-09,REP-06,2024-10-02 12:09:30,2,1299.0,0.0,2598.0,2598.0,780.0,1818.0,Completed,6,0
TXN-10226,CUST-0600,PROD-07,REP-08,2024-10-02 12:47:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,2,0
TXN-10227,CUST-1150,PROD-10,REP-05,2024-10-02 01:55:30,54,449.0,0.15,24246.0,20609.1,8100.0,12509.1,Completed,4,1
TXN-10228,CUST-0589,PROD-09,REP-02,2024-10-02 13:24:30,3,1299.0,0.0,3897.0,3897.0,1170.0,2727.0,Completed,1,0
TXN-10229,CUST-1170,PROD-11,REP-03,2024-10-02 10:22:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,1,0
TXN-10230,CUST-0386,PROD-09,REP-07,2024-10-03 04:59:30,1,1299.0,0.1,1299.0,1169.1,390.0,779.1,Completed,3,0
TXN-10231,CUST-1074,PROD-09,REP-04,2024-10-03 12:07:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Refunded,2,0
TXN-10232,CUST-0381,PROD-12,REP-03,2024-10-03 02:04:30,1,899.0,0.05,899.0,854.05,280.0,574.05,Completed,2,0
TXN-10233,CUST-0032,PROD-07,REP-02,2024-10-03 10:15:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Refunded,6,0
TXN-10234,CUST-0493,PROD-03,REP-06,2024-10-03 01:32:30,8,2199.0,0.1,17592.0,15832.8,5200.0,10632.8,Completed,2,0
TXN-10235,CUST-0320,PROD-10,REP-01,2024-10-03 06:37:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,1,0
TXN-10236,CUST-1169,PROD-04,REP-07,2024-10-03 07:18:30,5,499.0,0.05,2495.0,2370.25,600.0,1770.25,Refunded,4,0
TXN-10237,CUST-0021,PROD-07,REP-05,2024-10-03 07:19:30,1,1699.0,0.1,1699.0,1529.1,500.0,1029.1,Completed,1,0
TXN-10238,CUST-0520,PROD-11,REP-01,2024-10-03 13:06:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,2,0
TXN-10239,CUST-0457,PROD-11,REP-01,2024-10-03 03:17:30,1,299.0,0.0,299.0,299.0,90.0,209.0,Completed,1,0
TXN-10240,CUST-1100,PROD-03,REP-05,2024-10-03 01:46:30,5,2199.0,0.0,10995.0,10995.0,3250.0,7745.0,Completed,1,0
TXN-10241,CUST-0584,PROD-05,REP-06,2024-10-03 12:00:30,3,599.0,0.0,1797.0,1797.0,540.0,1257.0,Completed,1,0
TXN-10242,CUST-0414,PROD-09,REP-01,2024-10-03 07:27:30,3,1299.0,0.0,3897.0,3897.0,1170.0,2727.0,Completed,4,0
TXN-10243,CUST-0981,PROD-02,REP-03,2024-10-03 01:05:30,1,799.0,0.1,799.0,719.1,220.0,499.1,Completed,3,0
TXN-10244,CUST-0139,PROD-07,REP-02,2024-10-03 13:19:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,1,0
TXN-10245,CUST-0085,PROD-04,REP-01,2024-10-03 10:24:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,1,0
TXN-10246,CUST-0514,PROD-06,REP-01,2024-10-03 02:56:30,2,1099.0,0.15,2198.0,1868.3,620.0,1248.3,Completed,2,0
TXN-10247,CUST-0598,PROD-04,REP-02,2024-10-03 06:44:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,3,0
TXN-10248,CUST-0903,PROD-04,REP-01,2024-10-03 07:36:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,6,0
TXN-10249,CUST-0117,PROD-11,REP-03,2024-10-03 08:55:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,1,0
TXN-10250,CUST-0659,PROD-01,REP-08,2024-10-03 11:45:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-10251,CUST-1153,PROD-07,REP-03,2024-10-03 06:35:30,3,1699.0,0.0,5097.0,5097.0,1500.0,3597.0,Completed,5,0
TXN-10252,CUST-1155,PROD-01,REP-03,2024-10-03 10:37:30,2,1499.0,0.15,2998.0,2548.3,900.0,1648.3,Refunded,5,0
TXN-10253,CUST-0579,PROD-08,REP-07,2024-10-04 10:59:30,4,699.0,0.0,2796.0,2796.0,800.0,1996.0,Completed,4,0
TXN-10254,CUST-0932,PROD-03,REP-06,2024-10-04 04:57:30,2,2199.0,0.1,4398.0,3958.2,1300.0,2658.2,Completed,1,0
TXN-10255,CUST-0358,PROD-05,REP-06,2024-10-04 05:15:30,4,599.0,0.0,2396.0,2396.0,720.0,1676.0,Completed,4,0
TXN-10256,CUST-0295,PROD-08,REP-04,2024-10-04 12:54:30,1,699.0,0.1,699.0,629.1,200.0,429.1,Completed,3,0
TXN-10257,CUST-0723,PROD-07,REP-01,2024-10-04 06:43:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,3,0
TXN-10258,CUST-0950,PROD-06,REP-05,2024-10-04 07:59:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,3,0
TXN-10259,CUST-0445,PROD-10,REP-02,2024-10-04 03:50:30,1,449.0,0.1,449.0,404.1,150.0,254.1,Completed,3,0
TXN-10260,CUST-0949,PROD-06,REP-06,2024-10-04 09:58:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,3,0
TXN-10261,CUST-0927,PROD-10,REP-06,2024-10-04 02:09:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,7,0
TXN-10262,CUST-0788,PROD-03,REP-07,2024-10-04 03:17:30,5,2199.0,0.0,10995.0,10995.0,3250.0,7745.0,Completed,3,0
TXN-10263,CUST-0353,PROD-12,REP-05,2024-10-04 10:17:30,2,899.0,0.1,1798.0,1618.2,560.0,1058.2,Completed,1,0
TXN-10264,CUST-0406,PROD-07,REP-02,2024-10-04 10:25:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,1,0
TXN-10265,CUST-0997,PROD-10,REP-05,2024-10-04 13:34:30,4,449.0,0.05,1796.0,1706.2,600.0,1106.2,Completed,3,0
TXN-10266,CUST-0199,PROD-02,REP-01,2024-10-04 01:18:30,1,799.0,0.15,799.0,679.15,220.0,459.15,Completed,2,0
TXN-10267,CUST-0185,PROD-06,REP-05,2024-10-04 06:29:30,1,1099.0,0.0,1099.0,1099.0,310.0,789.0,Completed,1,0
TXN-10268,CUST-0647,PROD-08,REP-06,2024-10-04 01:58:30,1,699.0,0.0,699.0,699.0,200.0,499.0,Completed,3,0
TXN-10269,CUST-0328,PROD-03,REP-03,2024-10-04 13:10:30,1,2199.0,0.05,2199.0,2089.05,650.0,1439.05,Completed,1,0
TXN-10270,CUST-1132,PROD-12,REP-05,2024-10-04 03:10:30,8,899.0,0.05,7192.0,6832.4,2240.0,4592.4,Completed,3,0
TXN-10271,CUST-0301,PROD-02,REP-08,2024-10-04 02:17:30,3,799.0,0.0,2397.0,2397.0,660.0,1737.0,Completed,3,0
TXN-10272,CUST-0350,PROD-10,REP-01,2024-10-04 07:05:30,2,449.0,0.1,898.0,808.2,300.0,508.2,Refunded,2,0
TXN-10273,CUST-0373,PROD-01,REP-05,2024-10-04 10:11:30,5,1499.0,0.15,7495.0,6370.75,2250.0,4120.75,Completed,1,0
TXN-10274,CUST-0758,PROD-03,REP-01,2024-10-04 05:40:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-10275,CUST-0404,PROD-05,REP-06,2024-10-04 02:42:30,2,599.0,0.15,1198.0,1018.3,360.0,658.3,Completed,3,0
TXN-10276,CUST-1014,PROD-10,REP-01,2024-10-04 10:26:30,4,449.0,0.0,1796.0,1796.0,600.0,1196.0,Completed,2,0
TXN-10277,CUST-1052,PROD-09,REP-08,2024-10-04 04:47:30,4,1299.0,0.0,5196.0,5196.0,1560.0,3636.0,Completed,3,0
TXN-10278,CUST-0490,PROD-05,REP-08,2024-10-04 02:38:30,1,599.0,0.0,599.0,599.0,180.0,419.0,Completed,2,0
TXN-10279,CUST-0939,PROD-06,REP-01,2024-10-04 12:23:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Cancelled,3,0
TXN-10280,CUST-1175,PROD-05,REP-01,2024-10-05 09:35:30,1,599.0,0.15,599.0,509.15,180.0,329.15,Completed,1,0
TXN-10281,CUST-0554,PROD-06,REP-05,2024-10-05 01:19:30,1,1099.0,0.05,1099.0,1044.05,310.0,734.05,Processing,4,0
TXN-10282,CUST-0701,PROD-06,REP-03,2024-10-05 07:01:30,4,217.0,0.5,868.0,434.0,1240.0,-806.0,Completed,5,1
TXN-10283,CUST-0547,PROD-08,REP-02,2024-10-05 07:53:30,4,699.0,0.0,2796.0,2796.0,800.0,1996.0,Completed,1,0
TXN-10284,CUST-1043,PROD-01,REP-01,2024-10-05 06:30:30,3,1499.0,0.1,4497.0,4047.3,1350.0,2697.3,Completed,3,0
TXN-10285,CUST-0765,PROD-03,REP-01,2024-10-05 01:46:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Completed,3,0
TXN-10286,CUST-0028,PROD-10,REP-08,2024-10-05 01:35:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Cancelled,1,0
TXN-10287,CUST-0678,PROD-10,REP-01,2024-10-05 08:15:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,2,0
TXN-10288,CUST-0167,PROD-02,REP-01,2024-10-05 12:34:30,2,799.0,0.0,1598.0,1598.0,440.0,1158.0,Completed,4,0
TXN-10289,CUST-0431,PROD-12,REP-03,2024-10-05 10:49:30,1,899.0,0.0,899.0,899.0,280.0,619.0,Completed,4,0
TXN-10290,CUST-0405,PROD-10,REP-08,2024-10-05 08:27:30,2,449.0,0.0,898.0,898.0,300.0,598.0,Completed,2,0
TXN-10291,CUST-0126,PROD-03,REP-05,2024-10-05 10:30:30,2,2199.0,0.0,4398.0,4398.0,1300.0,3098.0,Cancelled,1,0
TXN-10292,CUST-1111,PROD-12,REP-02,2024-10-05 04:44:30,1,899.0,0.1,899.0,809.1,280.0,529.1,Completed,4,0
TXN-10293,CUST-0467,PROD-07,REP-01,2024-10-05 06:23:30,2,1699.0,0.05,3398.0,3228.1,1000.0,2228.1,Completed,4,0
TXN-10294,CUST-0585,PROD-07,REP-01,2024-10-05 09:15:30,1,1699.0,0.0,1699.0,1699.0,500.0,1199.0,Completed,4,0
TXN-10295,CUST-0516,PROD-03,REP-06,2024-10-05 01:16:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,3,0
TXN-10296,CUST-0881,PROD-11,REP-04,2024-10-05 11:38:30,3,299.0,0.05,897.0,852.15,270.0,582.15,Completed,1,0
TXN-10297,CUST-0181,PROD-10,REP-05,2024-10-05 12:18:30,3,449.0,0.15,1347.0,1144.95,450.0,694.95,Completed,5,0
TXN-10298,CUST-0135,PROD-12,REP-05,2024-10-05 10:18:30,3,899.0,0.0,2697.0,2697.0,840.0,1857.0,Completed,3,0
TXN-10299,CUST-1024,PROD-08,REP-06,2024-10-05 07:58:30,1,699.0,0.2,699.0,559.2,200.0,359.2,Completed,1,0
TXN-10300,CUST-0088,PROD-07,REP-08,2024-10-05 09:45:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Refunded,1,0
TXN-10301,CUST-0952,PROD-03,REP-05,2024-10-05 07:04:30,1,2199.0,0.1,2199.0,1979.1,650.0,1329.1,Completed,1,0
TXN-10302,CUST-0286,PROD-07,REP-06,2024-10-06 01:30:30,8,1699.0,0.05,13592.0,12912.4,4000.0,8912.4,Completed,3,0
TXN-10303,CUST-0354,PROD-10,REP-04,2024-10-06 01:02:30,2,449.0,0.67,898.0,296.34,300.0,-3.66,Completed,4,1
TXN-10304,CUST-0691,PROD-01,REP-02,2024-10-06 02:52:30,2,1499.0,0.0,2998.0,2998.0,900.0,2098.0,Completed,4,0
TXN-10305,CUST-0467,PROD-08,REP-01,2024-10-06 08:52:30,2,699.0,0.0,1398.0,1398.0,400.0,998.0,Completed,1,0
TXN-10306,CUST-0123,PROD-02,REP-05,2024-10-06 03:06:30,1,799.0,0.0,799.0,799.0,220.0,579.0,Completed,5,0
TXN-10307,CUST-0482,PROD-04,REP-05,2024-10-06 04:44:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,5,0
TXN-10308,CUST-0637,PROD-10,REP-08,2024-10-06 02:56:30,1,449.0,0.0,449.0,449.0,150.0,299.0,Completed,4,0
TXN-10309,CUST-0263,PROD-10,REP-05,2024-10-06 11:58:30,5,449.0,0.0,2245.0,2245.0,750.0,1495.0,Completed,1,0
TXN-10310,CUST-0429,PROD-12,REP-06,2024-10-06 06:50:30,1,899.0,0.1,899.0,809.1,280.0,529.1,Completed,2,0
TXN-10311,CUST-0575,PROD-10,REP-05,2024-10-06 08:25:30,3,449.0,0.05,1347.0,1279.65,450.0,829.65,Completed,2,0
TXN-10312,CUST-1173,PROD-12,REP-03,2024-10-06 06:25:30,2,899.0,0.0,1798.0,1798.0,560.0,1238.0,Completed,1,0
TXN-10313,CUST-0963,PROD-06,REP-02,2024-10-06 08:11:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,4,0
TXN-10314,CUST-0167,PROD-08,REP-05,2024-10-06 09:55:30,2,699.0,0.1,1398.0,1258.2,400.0,858.2,Cancelled,4,0
TXN-10315,CUST-0921,PROD-04,REP-05,2024-10-06 04:39:30,3,499.0,0.0,1497.0,1497.0,360.0,1137.0,Completed,3,0
TXN-10316,CUST-0971,PROD-04,REP-01,2024-10-06 12:38:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,3,0
TXN-10317,CUST-0300,PROD-06,REP-07,2024-10-06 08:10:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,2,0
TXN-10318,CUST-0386,PROD-05,REP-03,2024-10-06 04:27:30,2,125.99999999999999,0.5,252.0,126.0,360.0,-234.0,Completed,3,1
TXN-10319,CUST-1033,PROD-04,REP-06,2024-10-06 04:08:30,3,499.0,0.0,1497.0,1497.0,360.0,1137.0,Completed,1,0
TXN-10320,CUST-0535,PROD-03,REP-02,2024-10-06 00:54:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,4,0
TXN-10321,CUST-0755,PROD-03,REP-05,2024-10-06 06:40:30,1,2199.0,0.0,2199.0,2199.0,650.0,1549.0,Completed,1,0
TXN-10322,CUST-0644,PROD-05,REP-02,2024-10-06 08:23:30,2,599.0,0.0,1198.0,1198.0,360.0,838.0,Completed,1,0
TXN-10323,CUST-0264,PROD-01,REP-07,2024-10-06 04:45:30,1,1499.0,0.1,1499.0,1349.1,450.0,899.1,Completed,1,0
TXN-10324,CUST-0646,PROD-09,REP-06,2024-10-07 05:44:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,1,0
TXN-10325,CUST-0071,PROD-06,REP-06,2024-10-07 02:55:30,2,1099.0,0.05,2198.0,2088.1,620.0,1468.1,Completed,3,0
TXN-10326,CUST-0271,PROD-02,REP-05,2024-10-07 01:21:30,4,799.0,0.0,3196.0,3196.0,880.0,2316.0,Completed,5,0
TXN-10327,CUST-0482,PROD-06,REP-01,2024-10-07 03:20:30,5,1099.0,0.0,5495.0,5495.0,1550.0,3945.0,Completed,1,0
TXN-10328,CUST-1009,PROD-09,REP-06,2024-10-07 12:39:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,2,0
TXN-10329,CUST-1123,PROD-04,REP-01,2024-10-07 11:44:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Refunded,3,0
TXN-10330,CUST-0491,PROD-11,REP-02,2024-10-08 04:49:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,2,0
TXN-10331,CUST-0981,PROD-01,REP-03,2024-10-08 11:49:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,5,0
TXN-10332,CUST-0655,PROD-07,REP-06,2024-10-08 03:07:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,1,0
TXN-10333,CUST-1009,PROD-11,REP-02,2024-10-08 12:53:30,2,299.0,0.0,598.0,598.0,180.0,418.0,Completed,4,0
TXN-10334,CUST-0074,PROD-04,REP-01,2024-10-08 04:12:30,2,499.0,0.0,998.0,998.0,240.0,758.0,Completed,3,0
TXN-10335,CUST-0754,PROD-07,REP-04,2024-10-08 10:31:30,1,1699.0,0.05,1699.0,1614.05,500.0,1114.05,Refunded,1,0
TXN-10336,CUST-0577,PROD-09,REP-05,2024-10-08 12:14:30,1,1299.0,0.0,1299.0,1299.0,390.0,909.0,Completed,4,0
TXN-10337,CUST-0525,PROD-04,REP-05,2024-10-08 13:13:30,1,499.0,0.0,499.0,499.0,120.0,379.0,Completed,4,0
TXN-10338,CUST-0060,PROD-10,REP-06,2024-10-08 05:03:30,5,449.0,0.05,2245.0,2132.75,750.0,1382.75,Completed,1,0
TXN-10339,CUST-0231,PROD-07,REP-02,2024-10-08 03:46:30,3,1699.0,0.05,5097.0,4842.15,1500.0,3342.15,Completed,3,0
TXN-10340,CUST-1168,PROD-12,REP-08,2024-10-08 04:23:30,2,899.0,0.1,1798.0,1618.2,560.0,1058.2,Completed,3,0
TXN-10341,CUST-0112,PROD-10,REP-03,2024-10-08 06:04:30,4,449.0,0.1,1796.0,1616.4,600.0,1016.4,Completed,1,0
TXN-10342,CUST-0026,PROD-03,REP-02,2024-10-08 00:54:30,3,2199.0,0.0,6597.0,6597.0,1950.0,4647.0,Refunded,3,0
TXN-10343,CUST-0671,PROD-07,REP-06,2024-10-08 07:21:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,6,0
TXN-10344,CUST-0585,PROD-02,REP-01,2024-10-08 09:13:30,2,799.0,0.1,1598.0,1438.2,440.0,998.2,Completed,1,0
TXN-10345,CUST-0023,PROD-01,REP-05,2024-10-08 09:38:30,1,1499.0,0.0,1499.0,1499.0,450.0,1049.0,Completed,1,0
TXN-10346,CUST-0110,PROD-04,REP-08,2024-10-09 02:41:30,2,499.0,0.2,998.0,798.4,240.0,558.4,Completed,3,0
TXN-10347,CUST-0574,PROD-11,REP-08,2024-10-09 05:39:30,1,299.0,0.1,299.0,269.1,90.0,179.1,Completed,2,0
TXN-10348,CUST-0539,PROD-04,REP-06,2024-10-09 04:44:30,1,499.0,0.05,499.0,474.05,120.0,354.05,Cancelled,4,0
TXN-10349,CUST-0976,PROD-01,REP-01,2024-10-09 12:36:30,1,1499.0,0.05,1499.0,1424.05,450.0,974.05,Completed,4,0
TXN-10350,CUST-1142,PROD-05,REP-05,2024-10-09 10:19:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Completed,1,0
TXN-10351,CUST-0442,PROD-07,REP-01,2024-10-09 11:44:30,2,1699.0,0.0,3398.0,3398.0,1000.0,2398.0,Completed,3,0
TXN-10352,CUST-0359,PROD-10,REP-02,2024-10-09 08:01:30,4,449.0,0.05,1796.0,1706.2,600.0,1106.2,Cancelled,2,0
TXN-10353,CUST-0577,PROD-04,REP-05,2024-10-09 05:20:30,3,499.0,0.0,1497.0,1497.0,360.0,1137.0,Completed,1,0
TXN-10354,CUST-0918,PROD-11,REP-01,2024-10-09 03:50:30,1,299.0,0.05,299.0,284.05,90.0,194.05,Completed,5,0
TXN-10355,CUST-1001,PROD-12,REP-01,2024-10-09 09:19:30,3,899.0,0.0,2697.0,2697.0,840.0,1857.0,Completed,3,0
TXN-10356,CUST-0935,PROD-09,REP-05,2024-10-09 09:58:30,1,1299.0,0.05,1299.0,1234.05,390.0,844.05,Completed,4,0
TXN-10357,CUST-0299,PROD-12,REP-06,2024-10-10 09:09:30,4,196.0,0.5,784.0,392.0,1120.0,-728.0,Completed,2,1
TXN-10358,CUST-0763,PROD-06,REP-07,2024-10-10 10:00:30,3,1099.0,0.0,3297.0,3297.0,930.0,2367.0,Completed,2,0
TXN-10359,CUST-1111,PROD-06,REP-06,2024-10-10 08:18:30,5,1099.0,0.0,5495.0,5495.0,1550.0,3945.0,Completed,5,0
TXN-10360,CUST-0735,PROD-08,REP-06,2024-10-10 02:56:30,3,699.0,0.1,2097.0,1887.3,600.0,1287.3,Completed,3,0
TXN-10361,CUST-1038,PROD-10,REP-04,2024-10-10 00:56:30,1,449.0,0.05,449.0,426.55,150.0,276.55,Completed,2,0
TXN-10362,CUST-0286,PROD-12,REP-02,2024-10-10 13:11:30,1,899.0,0.1,899.0,809.1,280.0,529.1,Completed,4,0
TXN-10363,CUST-0086,PROD-10,REP-04,2024-10-10 09:09:30,1,449.0,0.15,449.0,381.65,150.0,231.65,Completed,3,0
TXN-10364,CUST-0465,PROD-08,REP-05,2024-10-10 03:22:30,1,699.0,0.05,699.0,664.05,200.0,464.05,Completed,4,0
TXN-10365,CUST-0809,PROD-04,REP-05,2024-10-10 09:34:30,2,499.0,0.05,998.0,948.1,240.0,708.1,Completed,4,0
TXN-10366,CUST-0930,PROD-12,REP-03,2024-10-10 01:49:30,4,899.0,0.0,3596.0,3596.0,1120.0,2476.0,Completed,3,0
TXN-10367,CUST-0221,PROD-03,REP-07,2024-10-10 13:07:30,4,2199.0,0.05,8796.0,8356.2,2600.0,5756.2,Completed,2,0
TXN-10368,CUST-0621,PROD-09,REP-03,2024-10-10 13:00:30,2,1299.0,0.15,2598.0,2208.3,780.0,1428.3,Completed,1,0
TXN-10369,CUST-0606,PROD-04,REP-01,2024-10-10 00:36:30,1,499.0,0.1,499.0,449.1,120.0,329.1,Completed,2,0
TXN-10370,CUST-0244,PROD-06,REP-06,2024-10-10 05:03:30,2,1099.0,0.0,2198.0,2198.0,620.0,1578.0,Completed,1,0
TXN-10371,CUST-0768,PROD-05,REP-01,2024-10-10 05:59:30,1,599.0,0.05,599.0,569.05,180.0,389.05,Completed,3,0
